model,dataset,family,depth_index,label,relative_depth,is_phase1_entrance,val_loss,val_mase,val_mase_ratio_vs_native,test_loss,test_mase,test_mae,test_wql,mase_ratio_vs_native,mase_ratio_ci_lo,mase_ratio_ci_hi,wql_ratio_vs_native,wql_ratio_ci_lo,wql_ratio_ci_hi,loss_ratio_vs_native,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,selected_hard_cut,selected_wd,selected_epoch,selected_kappa,n_adapter_params
tirex,uber_tlc_hourly,hard,0,Emb,0.0,False,0.8822017400774337,2.791627767419967,4.535902978230489,0.934632976774041,3.211608093358135,25.844130483508195,1.4096133175914687,4.003977982972184,3.507664678520772,4.609752164171305,6.422392320677394,5.326028295322199,7.671846862119926,4.035248000971987,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,1,L1,0.08333333333333333,False,0.4662461672120422,1.6661258995052208,2.707160860725084,0.5832138872556104,2.219781615817814,18.298503597243382,0.9106495653441794,2.767447477518181,2.4190044295887763,3.2009938749480886,4.1490447786686415,3.030832767560883,5.647636348965821,2.518007315353126,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,2,L2,0.16666666666666666,False,0.38423714914735946,1.3239597955773188,2.1512012632567985,0.48365924695065915,1.7971937863693428,14.848170665164103,0.7063988241707255,2.2405985234123107,2.0590765056995397,2.464287015411364,3.218450284962792,2.622179579648281,4.075591718772174,2.0881833381758663,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,3,L3,0.25,False,0.36898181240522226,1.1853023939931042,1.9259074299815961,0.4607980294536998,1.6316155360269469,13.462105945346034,0.6446636978760139,2.0341687070841328,1.895535510654397,2.2014238326511193,2.9371765511783647,2.50784659633014,3.525839009565941,1.9894807624088509,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,4,L4,0.3333333333333333,False,0.34813772016809186,1.1322889261722606,1.83976989066448,0.4387846076647744,1.5675197448418725,12.779543442926707,0.6016035729310659,1.9542591635638729,1.8270725176698597,2.1090819975016255,2.7409886943224384,2.351095192372599,3.273267626285798,1.894438517510841,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,5,L5,0.4166666666666667,False,0.34775498753968087,1.117449382585883,1.815658248441047,0.4286201323261698,1.5023361905868344,12.02170620230679,0.5696811999746288,1.8729934834116773,1.7539241939370678,2.014856300493836,2.595545968736159,2.2420910364966904,3.0784644105062737,1.850553720151557,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,6,L6,0.5,False,0.350767454800715,1.1013674044119774,1.7895278690451315,0.43482548811736,1.4918220495093568,11.988024658949511,0.5751181432128407,1.8598852870937184,1.7394946107276354,2.0072914169469414,2.620317430572738,2.2366602997647544,3.1563189129856344,1.8773451454211298,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,7,L7,0.5833333333333334,False,0.3180200846311245,1.0268029319076437,1.668373746403926,0.4018298055948192,1.3983362650220472,11.251959317627222,0.5356460532959082,1.7433346333629025,1.6329995123193788,1.8747879960336542,2.4404771552291806,2.110262719020459,2.900954991258497,1.7348873408620051,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,8,L8,0.6666666666666666,False,0.29956080517127315,1.0013943599146964,1.627089296263244,0.3739327106141407,1.2882632101806926,10.062651264775567,0.48267173065302665,1.6061042879123666,1.5160555571752152,1.7108067170356809,2.1991188488845386,1.9402793142093007,2.5477400786243685,1.6144425250346646,False,False,,,,,,,0
tirex,uber_tlc_hourly,hard,9,L9,0.75,False,0.27193471883203235,0.9207753196979629,1.4960975684659783,0.330228406480933,1.155392776851593,8.220320285155024,0.3921734978950249,1.4404519809768073,1.3793087085145914,1.50969793624789,1.7867964425575629,1.6580119095324157,1.9313110225632264,1.425750588980674,False,False,,,,,,,0
