model,dataset,point_index,layer,point_type,include_in_main_depth_axis,relative_depth,selected_wd,wd_at_grid_max,wd_at_grid_min,wd_grid,wd_grid_max,wd_grid_min,n_wd_candidates,lr,lr_times_selected_wd,val_loss_selection_convention,val_loss_at_selected_wd,val_loss_by_wd,val_loss_by_wd_mean_pinball,train_loss,val_loss,test_loss,n_probe_params,constant_forecast_floor_val_loss,val_over_floor
chronos2,LOOP_SEATTLE_5T,0,Emb,block_depth,True,0.0,450.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.45,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2895893454551697,"{""1e-05"": 0.5795275568962097, ""0.0001"": 0.5795489549636841, ""0.001"": 0.5795339345932007, ""0.01"": 0.5795291662216187, ""0.1"": 0.579527735710144, ""0.3"": 0.5795449614524841, ""1"": 0.5795024633407593, ""3"": 0.5794870853424072, ""10"": 0.5794785618782043, ""30"": 0.5793414115905762, ""45"": 0.579301118850708, ""65"": 0.5792871117591858, ""90"": 0.5792486667633057, ""150"": 0.5792646408081055, ""300"": 0.579196035861969, ""450"": 0.5791786909103394, ""650"": 0.579239010810852, ""900"": 0.5794721841812134, ""950"": 0.5795878767967224, ""975"": 0.5796768665313721, ""990"": 0.5796657204627991}","{""1e-05"": 0.28976377844810486, ""0.0001"": 0.28977447748184204, ""0.001"": 0.28976696729660034, ""0.01"": 0.2897645831108093, ""0.1"": 0.289763867855072, ""0.3"": 0.28977248072624207, ""1"": 0.28975123167037964, ""3"": 0.2897435426712036, ""10"": 0.2897392809391022, ""30"": 0.2896707057952881, ""45"": 0.289650559425354, ""65"": 0.2896435558795929, ""90"": 0.28962433338165283, ""150"": 0.28963232040405273, ""300"": 0.2895980179309845, ""450"": 0.2895893454551697, ""650"": 0.289619505405426, ""900"": 0.2897360920906067, ""950"": 0.2897939383983612, ""975"": 0.28983843326568604, ""990"": 0.28983286023139954}",0.32583201332405276,0.2895893442039271,0.23955721368316477,12304,0.29474481672958563,0.9825086914746718
chronos2,LOOP_SEATTLE_5T,1,L1,block_depth,True,0.08333333333333333,0.01,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,1e-05,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2879650890827179,"{""1e-05"": 0.5761500000953674, ""0.0001"": 0.5762514472007751, ""0.001"": 0.5760029554367065, ""0.01"": 0.5759301781654358, ""0.1"": 0.5767902135848999, ""0.3"": 0.5765499472618103, ""1"": 0.5771576762199402, ""3"": 0.5795039534568787, ""10"": 0.5871938467025757, ""30"": 0.595144510269165, ""45"": 0.5968801975250244, ""65"": 0.5971987247467041, ""90"": 0.5973716974258423, ""150"": 0.5967167019844055, ""300"": 0.5938210487365723, ""450"": 0.5902020335197449, ""650"": 0.5837164521217346, ""900"": 0.5777682662010193, ""950"": 0.5770657658576965, ""975"": 0.5767502784729004, ""990"": 0.576526939868927}","{""1e-05"": 0.2880750000476837, ""0.0001"": 0.2881257236003876, ""0.001"": 0.28800147771835327, ""0.01"": 0.2879650890827179, ""0.1"": 0.28839510679244995, ""0.3"": 0.28827497363090515, ""1"": 0.2885788381099701, ""3"": 0.28975197672843933, ""10"": 0.29359692335128784, ""30"": 0.2975722551345825, ""45"": 0.2984400987625122, ""65"": 0.29859936237335205, ""90"": 0.29868584871292114, ""150"": 0.29835835099220276, ""300"": 0.29691052436828613, ""450"": 0.29510101675987244, ""650"": 0.2918582260608673, ""900"": 0.28888413310050964, ""950"": 0.28853288292884827, ""975"": 0.2883751392364502, ""990"": 0.2882634699344635}",0.2391356078926554,0.28796510981353185,0.2293336357750738,12304,0.29474481672958563,0.9769980453217814
chronos2,LOOP_SEATTLE_5T,2,L2,block_depth,True,0.16666666666666666,1e-05,False,True,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,1e-08,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2760133743286133,"{""1e-05"": 0.5520267486572266, ""0.0001"": 0.5521187782287598, ""0.001"": 0.5520965456962585, ""0.01"": 0.552046000957489, ""0.1"": 0.5520541071891785, ""0.3"": 0.5521582365036011, ""1"": 0.552670419216156, ""3"": 0.5539143085479736, ""10"": 0.5586251616477966, ""30"": 0.5652701258659363, ""45"": 0.5688345432281494, ""65"": 0.5710495710372925, ""90"": 0.5732440948486328, ""150"": 0.575577974319458, ""300"": 0.5767197608947754, ""450"": 0.5751029253005981, ""650"": 0.5720511078834534, ""900"": 0.5694088935852051, ""950"": 0.5691190361976624, ""975"": 0.5689406394958496, ""990"": 0.5688614249229431}","{""1e-05"": 0.2760133743286133, ""0.0001"": 0.2760593891143799, ""0.001"": 0.2760482728481293, ""0.01"": 0.2760230004787445, ""0.1"": 0.27602705359458923, ""0.3"": 0.27607911825180054, ""1"": 0.276335209608078, ""3"": 0.2769571542739868, ""10"": 0.2793125808238983, ""30"": 0.28263506293296814, ""45"": 0.2844172716140747, ""65"": 0.28552478551864624, ""90"": 0.2866220474243164, ""150"": 0.287788987159729, ""300"": 0.2883598804473877, ""450"": 0.2875514626502991, ""650"": 0.2860255539417267, ""900"": 0.28470444679260254, ""950"": 0.2845595180988312, ""975"": 0.2844703197479248, ""990"": 0.28443071246147156}",0.225884006686049,0.276013370645979,0.1999963065253869,12304,0.29474481672958563,0.9364485988542697
chronos2,LOOP_SEATTLE_5T,3,L3,block_depth,True,0.25,150.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.15,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2637005150318146,"{""1e-05"": 0.5352256894111633, ""0.0001"": 0.5352404117584229, ""0.001"": 0.5353869795799255, ""0.01"": 0.5351254940032959, ""0.1"": 0.5351912975311279, ""0.3"": 0.5348177552223206, ""1"": 0.5339144468307495, ""3"": 0.5331470370292664, ""10"": 0.5325902104377747, ""30"": 0.5314502120018005, ""45"": 0.5316601395606995, ""65"": 0.5311419367790222, ""90"": 0.5296279191970825, ""150"": 0.5274010300636292, ""300"": 0.5282022953033447, ""450"": 0.5327112078666687, ""650"": 0.5389094352722168, ""900"": 0.5458404421806335, ""950"": 0.5469038486480713, ""975"": 0.5473780632019043, ""990"": 0.5476877689361572}","{""1e-05"": 0.26761284470558167, ""0.0001"": 0.2676202058792114, ""0.001"": 0.26769348978996277, ""0.01"": 0.26756274700164795, ""0.1"": 0.26759564876556396, ""0.3"": 0.2674088776111603, ""1"": 0.26695722341537476, ""3"": 0.2665735185146332, ""10"": 0.26629510521888733, ""30"": 0.26572510600090027, ""45"": 0.26583006978034973, ""65"": 0.2655709683895111, ""90"": 0.26481395959854126, ""150"": 0.2637005150318146, ""300"": 0.26410114765167236, ""450"": 0.26635560393333435, ""650"": 0.2694547176361084, ""900"": 0.2729202210903168, ""950"": 0.27345192432403564, ""975"": 0.27368903160095215, ""990"": 0.2738438844680786}",0.2289345299523094,0.26370054378195573,0.21112200334838782,12304,0.29474481672958563,0.8946740665634452
chronos2,LOOP_SEATTLE_5T,4,L4,block_depth,True,0.3333333333333333,300.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.26530876755714417,"{""1e-05"": 0.5397920608520508, ""0.0001"": 0.5396133065223694, ""0.001"": 0.5397837162017822, ""0.01"": 0.539445161819458, ""0.1"": 0.5394886136054993, ""0.3"": 0.5394676327705383, ""1"": 0.5394405126571655, ""3"": 0.5400006771087646, ""10"": 0.5414584875106812, ""30"": 0.5431695580482483, ""45"": 0.5429590344429016, ""65"": 0.5419310331344604, ""90"": 0.5409246683120728, ""150"": 0.5367451310157776, ""300"": 0.5306175351142883, ""450"": 0.5313078165054321, ""650"": 0.5374032258987427, ""900"": 0.5442314147949219, ""950"": 0.5452945828437805, ""975"": 0.5458071231842041, ""990"": 0.5461236834526062}","{""1e-05"": 0.2698960304260254, ""0.0001"": 0.2698066532611847, ""0.001"": 0.2698918581008911, ""0.01"": 0.269722580909729, ""0.1"": 0.26974430680274963, ""0.3"": 0.26973381638526917, ""1"": 0.26972025632858276, ""3"": 0.2700003385543823, ""10"": 0.2707292437553406, ""30"": 0.27158477902412415, ""45"": 0.2714795172214508, ""65"": 0.2709655165672302, ""90"": 0.2704623341560364, ""150"": 0.2683725655078888, ""300"": 0.26530876755714417, ""450"": 0.26565390825271606, ""650"": 0.26870161294937134, ""900"": 0.27211570739746094, ""950"": 0.27264729142189026, ""975"": 0.27290356159210205, ""990"": 0.2730618417263031}",0.2390946197380957,0.26530875609689997,0.21247773294742325,12304,0.29474481672958563,0.9001303535739804
chronos2,LOOP_SEATTLE_5T,5,L5,block_depth,True,0.4166666666666667,300.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2623177468776703,"{""1e-05"": 0.5325343012809753, ""0.0001"": 0.5322452187538147, ""0.001"": 0.5327030420303345, ""0.01"": 0.5325014591217041, ""0.1"": 0.5325658917427063, ""0.3"": 0.5324553847312927, ""1"": 0.5324544906616211, ""3"": 0.5329549312591553, ""10"": 0.5337103605270386, ""30"": 0.5339894890785217, ""45"": 0.5341634750366211, ""65"": 0.5337696671485901, ""90"": 0.5331050753593445, ""150"": 0.5300081968307495, ""300"": 0.5246354937553406, ""450"": 0.5274507999420166, ""650"": 0.5339332222938538, ""900"": 0.5410666465759277, ""950"": 0.5423426628112793, ""975"": 0.5429347157478333, ""990"": 0.5433309078216553}","{""1e-05"": 0.26626715064048767, ""0.0001"": 0.26612260937690735, ""0.001"": 0.26635152101516724, ""0.01"": 0.26625072956085205, ""0.1"": 0.26628294587135315, ""0.3"": 0.26622769236564636, ""1"": 0.26622724533081055, ""3"": 0.26647746562957764, ""10"": 0.2668551802635193, ""30"": 0.26699474453926086, ""45"": 0.26708173751831055, ""65"": 0.26688483357429504, ""90"": 0.26655253767967224, ""150"": 0.26500409841537476, ""300"": 0.2623177468776703, ""450"": 0.2637253999710083, ""650"": 0.2669666111469269, ""900"": 0.27053332328796387, ""950"": 0.27117133140563965, ""975"": 0.2714673578739166, ""990"": 0.27166545391082764}",0.23566780563903547,0.26231773467805547,0.20189356303397027,12304,0.29474481672958563,0.8899825197561304
chronos2,LOOP_SEATTLE_5T,6,L6,block_depth,True,0.5,300.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.25540778040885925,"{""1e-05"": 0.5259369611740112, ""0.0001"": 0.5258944034576416, ""0.001"": 0.5258004069328308, ""0.01"": 0.5259315371513367, ""0.1"": 0.5256637930870056, ""0.3"": 0.5255488157272339, ""1"": 0.5251286029815674, ""3"": 0.5237999558448792, ""10"": 0.5208199620246887, ""30"": 0.5179358124732971, ""45"": 0.51690673828125, ""65"": 0.5157806873321533, ""90"": 0.5139598250389099, ""150"": 0.5118215084075928, ""300"": 0.5108155608177185, ""450"": 0.5161502361297607, ""650"": 0.524138867855072, ""900"": 0.5323379635810852, ""950"": 0.5339002013206482, ""975"": 0.5346744060516357, ""990"": 0.5351210832595825}","{""1e-05"": 0.2629684805870056, ""0.0001"": 0.2629472017288208, ""0.001"": 0.2629002034664154, ""0.01"": 0.26296576857566833, ""0.1"": 0.2628318965435028, ""0.3"": 0.26277440786361694, ""1"": 0.2625643014907837, ""3"": 0.2618999779224396, ""10"": 0.26040998101234436, ""30"": 0.25896790623664856, ""45"": 0.258453369140625, ""65"": 0.25789034366607666, ""90"": 0.25697991251945496, ""150"": 0.2559107542037964, ""300"": 0.25540778040885925, ""450"": 0.25807511806488037, ""650"": 0.262069433927536, ""900"": 0.2661689817905426, ""950"": 0.2669501006603241, ""975"": 0.26733720302581787, ""990"": 0.26756054162979126}",0.23550082258933586,0.25540777102454015,0.19739616339500168,12304,0.29474481672958563,0.8665386345330193
chronos2,LOOP_SEATTLE_5T,7,L7,block_depth,True,0.5833333333333334,300.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2454150915145874,"{""1e-05"": 0.5187503695487976, ""0.0001"": 0.5188816785812378, ""0.001"": 0.518890380859375, ""0.01"": 0.5189969539642334, ""0.1"": 0.5189864635467529, ""0.3"": 0.5185560584068298, ""1"": 0.517547607421875, ""3"": 0.5158282518386841, ""10"": 0.5116375088691711, ""30"": 0.5079464316368103, ""45"": 0.5064110159873962, ""65"": 0.5040132999420166, ""90"": 0.5022486448287964, ""150"": 0.4972485303878784, ""300"": 0.4908301830291748, ""450"": 0.4967864453792572, ""650"": 0.5048567056655884, ""900"": 0.5147664546966553, ""950"": 0.5165542960166931, ""975"": 0.5175444483757019, ""990"": 0.5180881023406982}","{""1e-05"": 0.2593751847743988, ""0.0001"": 0.2594408392906189, ""0.001"": 0.2594451904296875, ""0.01"": 0.2594984769821167, ""0.1"": 0.25949323177337646, ""0.3"": 0.2592780292034149, ""1"": 0.2587738037109375, ""3"": 0.25791412591934204, ""10"": 0.25581875443458557, ""30"": 0.25397321581840515, ""45"": 0.2532055079936981, ""65"": 0.2520066499710083, ""90"": 0.2511243224143982, ""150"": 0.2486242651939392, ""300"": 0.2454150915145874, ""450"": 0.2483932226896286, ""650"": 0.2524283528327942, ""900"": 0.25738322734832764, ""950"": 0.25827714800834656, ""975"": 0.25877222418785095, ""990"": 0.2590440511703491}",0.23422361952299453,0.24541507840497803,0.1890264749384791,12304,0.29474481672958563,0.8326357733039788
chronos2,LOOP_SEATTLE_5T,8,L8,block_depth,True,0.6666666666666666,150.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.15,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.23564954102039337,"{""1e-05"": 0.49999359250068665, ""0.0001"": 0.5004335045814514, ""0.001"": 0.49987688660621643, ""0.01"": 0.5000320076942444, ""0.1"": 0.49972954392433167, ""0.3"": 0.49889063835144043, ""1"": 0.4977017045021057, ""3"": 0.494662344455719, ""10"": 0.4891240894794464, ""30"": 0.4835662543773651, ""45"": 0.4806078374385834, ""65"": 0.47789716720581055, ""90"": 0.4755358099937439, ""150"": 0.47129908204078674, ""300"": 0.47343504428863525, ""450"": 0.4872210621833801, ""650"": 0.5016475915908813, ""900"": 0.5139791369438171, ""950"": 0.5161109566688538, ""975"": 0.5170671343803406, ""990"": 0.5176424980163574}","{""1e-05"": 0.24999679625034332, ""0.0001"": 0.2502167522907257, ""0.001"": 0.24993844330310822, ""0.01"": 0.2500160038471222, ""0.1"": 0.24986477196216583, ""0.3"": 0.24944531917572021, ""1"": 0.24885085225105286, ""3"": 0.2473311722278595, ""10"": 0.2445620447397232, ""30"": 0.24178312718868256, ""45"": 0.2403039187192917, ""65"": 0.23894858360290527, ""90"": 0.23776790499687195, ""150"": 0.23564954102039337, ""300"": 0.23671752214431763, ""450"": 0.24361053109169006, ""650"": 0.2508237957954407, ""900"": 0.25698956847190857, ""950"": 0.2580554783344269, ""975"": 0.2585335671901703, ""990"": 0.2588212490081787}",0.21844172913452858,0.23564956738179876,0.19399515819515437,12304,0.29474481672958563,0.7995036859223077
chronos2,LOOP_SEATTLE_5T,9,L9,block_depth,True,0.75,150.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.15,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.22908200323581696,"{""1e-05"": 0.48223400115966797, ""0.0001"": 0.48219555616378784, ""0.001"": 0.4823494851589203, ""0.01"": 0.4824078381061554, ""0.1"": 0.4821564257144928, ""0.3"": 0.4817601442337036, ""1"": 0.4798862338066101, ""3"": 0.47575843334198, ""10"": 0.4696926772594452, ""30"": 0.4641268253326416, ""45"": 0.4622285068035126, ""65"": 0.4608677923679352, ""90"": 0.4597506523132324, ""150"": 0.4581640064716339, ""300"": 0.4635734558105469, ""450"": 0.4808998703956604, ""650"": 0.4969756305217743, ""900"": 0.5099477171897888, ""950"": 0.5120242834091187, ""975"": 0.5130401253700256, ""990"": 0.5136216878890991}","{""1e-05"": 0.24111700057983398, ""0.0001"": 0.24109777808189392, ""0.001"": 0.24117474257946014, ""0.01"": 0.2412039190530777, ""0.1"": 0.2410782128572464, ""0.3"": 0.2408800721168518, ""1"": 0.23994311690330505, ""3"": 0.23787921667099, ""10"": 0.2348463386297226, ""30"": 0.2320634126663208, ""45"": 0.2311142534017563, ""65"": 0.2304338961839676, ""90"": 0.2298753261566162, ""150"": 0.22908200323581696, ""300"": 0.23178672790527344, ""450"": 0.2404499351978302, ""650"": 0.24848781526088715, ""900"": 0.2549738585948944, ""950"": 0.2560121417045593, ""975"": 0.2565200626850128, ""990"": 0.25681084394454956}",0.21755141775301487,0.22908200508424345,0.19831737196286217,12304,0.29474481672958563,0.7772214881539895
