model,dataset,family,depth_index,label,relative_depth,is_phase1_entrance,val_loss,val_mase,val_mase_ratio_vs_native,test_loss,test_mase,test_mae,test_wql,mase_ratio_vs_native,mase_ratio_ci_lo,mase_ratio_ci_hi,wql_ratio_vs_native,wql_ratio_ci_lo,wql_ratio_ci_hi,loss_ratio_vs_native,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,selected_hard_cut,selected_wd,selected_epoch,selected_kappa,n_adapter_params
timesfm3,LOOP_SEATTLE_5T,hard,0,Emb,0.0,False,8.80354245382411,18.711848753648642,15.350417785940389,9.915040012534337,25.990938025845992,116.67107393360477,2.9450330291599522,21.120683813767666,19.55073561364113,22.91558017377817,40.79162195547279,37.152405384653,44.906026047870775,42.76000803804863,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,1,L1,0.05,False,8.656924464320408,24.494774996236476,20.094488509133484,10.650667413500429,30.950006977774652,138.7044694189198,3.1796929512736987,25.150508641182615,23.226099942995734,27.341843398003935,44.04189410392982,39.74425611561713,49.058751022344424,45.93250492545945,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,2,L2,0.1,False,6.205000914690149,24.55626192137864,20.14492980981581,8.38814585172493,30.04103663119034,135.16246209839846,2.6431124039178524,24.411863684728676,22.569663127749557,26.508801418640367,36.60972250528268,33.431023217918494,40.34016806461259,36.175061683125016,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,3,L3,0.15,False,13.173619688922212,50.08371164136827,41.08658145367164,15.160778331392594,58.55229751476807,261.65817535891745,4.7600377832685306,47.58060525361966,43.969930274755896,51.81300000388382,65.93123398831354,60.69137665412764,71.82322774265911,65.38299416783879,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,4,L4,0.2,False,11.400630077332941,31.772850956866105,26.065117501722444,10.772894619075396,39.855333653051666,179.03950684817346,3.2630442487701976,32.387130450668636,30.001148814774584,35.10738638851824,45.19639206144345,41.59527285237966,49.16576574448955,46.45962698308571,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,5,L5,0.25,False,21.837892650647927,39.789985137768504,32.6420389349292,17.226784589636416,41.811969290645386,187.94948110577948,5.147999088844754,33.97712626379672,31.580292484694464,36.684007443268065,71.30488200982015,63.33783118024921,80.37375110592299,74.29293745576142,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,6,L6,0.3,False,58.01830075897333,70.25288643124848,57.63252854304984,63.98245795446498,66.97079219144923,300.57942261869766,16.34565253856106,54.421618997612136,49.60699539806852,60.021333278080355,226.40346385476246,195.52036642400856,261.79252977025726,275.9333712187131,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,7,L7,0.35,False,136.52084004787997,80.52688832380026,66.06088981619556,155.77173073965176,72.59804538855359,336.34646949128876,35.578011418426144,58.99442184904696,53.98624842882795,64.8786840078231,492.7906673161833,428.00354310528604,566.4138710521518,671.787552053027,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,8,L8,0.4,False,66.72243025830684,93.7603931898893,76.91710349882973,128.16629630372725,95.6803978791374,438.6882495596154,32.24535674036229,77.7515389698972,71.18910826445983,85.4538085292282,446.630101920251,394.6100634522515,503.38092363375523,552.7352237838809,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,9,L9,0.45,False,58.705126008914625,114.64549262660107,94.05036521311763,81.71295404798202,105.26385289814375,471.6013389948482,20.632210479630658,85.53921954912899,78.02978318419876,94.35084330356324,285.7765334573866,246.76888732815556,330.565495201415,352.39863555642,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,10,L10,0.5,False,83.26171249651726,146.73554111819817,120.37569830031725,56.43761968248673,109.94569045390666,496.02854586953725,15.551940531852892,89.34376136998821,81.26278396522964,98.8175851141241,215.40976707833127,192.3319060606219,241.32316753329098,243.39519237649742,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,11,L11,0.55,False,71.32993034916069,149.67982295418787,122.79106392543673,46.89804937639309,140.38231316332556,622.0627644103165,14.071468893542319,114.07708511403007,104.17991437007367,125.68492432455801,194.90376976427385,176.52414196920057,215.67094193806983,202.2544503873151,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,12,L12,0.6,False,51.00960020254586,172.11333417205387,141.19457787713407,72.37620850919767,143.1567388760902,632.1605078776952,21.04185465158944,116.33163122490218,105.79402365213006,128.82656579557838,291.4505106363698,258.2952491905863,329.4222396407296,312.1326039738015,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,13,L13,0.65,False,54.9551694884555,141.962577292692,116.46015848576988,49.96934038992146,171.97321689978418,765.3418133592422,14.68981348440002,139.74839749780836,128.7179353684491,152.3322010884748,203.46845428180998,186.05530641170395,223.12574317026107,215.49982592383716,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,14,L14,0.7,True,33.37698409029546,116.08979853907955,95.23521335180972,36.79208645565819,122.2941603066111,557.0705196615756,10.828708308480765,99.37834061770367,90.93291768945109,109.5082955249162,149.98832651857626,135.62478867690461,166.4515920948168,158.67106038822718,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,15,L15,0.75,False,112.00478473692449,142.97806501281798,117.29322212184626,93.92607575336486,175.8290225053451,786.959802132114,27.18551844443415,142.88169153134504,130.6859139135377,157.58401839239366,376.54633413914803,346.15736445803986,411.6594468353078,405.0694449159024,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,16,L16,0.8,False,32.36802334457863,126.16105804112132,103.49725325082386,28.58897794475992,112.21086102380006,513.8084583765981,8.479286729608106,91.18447798219341,83.53988010574872,99.85095852721395,117.44651258627539,108.19566997376332,128.01257519496906,123.29399832699825,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,17,L17,0.85,False,21.931513040120365,90.60296735818945,74.32688345789111,26.520241839285116,109.10003416432421,487.3620176046063,8.11206860808787,88.65656650654644,81.5194288193914,96.73540558963015,112.36017819208185,104.04651116968847,121.76957294270096,114.37228218799363,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,18,L18,0.9,False,16.847677099795742,80.3790360912825,65.93959803099506,16.277316104364758,69.59000734650824,308.3790702586628,4.8770650362577035,56.55003833650705,51.30293026296491,62.647952114212025,67.55217725623454,61.92919763210007,74.03367615861758,70.19822074148034,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,19,L19,0.95,False,1.6863427496593417,9.198483490078546,7.54605097704458,2.091915332975278,10.505255772378034,47.386631225039416,0.7155500009230895,8.536751745185699,7.849151824969719,9.252261986046188,9.911075644614638,9.071934461016221,10.777670966786122,9.021679825785807,False,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,hard,20,L20,1.0,False,0.24586371790248018,1.2189797707517136,1.0,0.2318764768171174,1.2305916917757944,5.343020703418946,0.0721970073260309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,,,,,,0
timesfm3,LOOP_SEATTLE_5T,noa,0,Emb,0.0,False,0.4164889691440204,1.9050707902259154,1.5628403653090215,0.4278153913621684,1.6959699532656598,7.6012956872388475,0.12362518976154997,1.3781743892796037,1.2842517436317307,1.4796384088373196,1.712331221753792,1.5760497213985638,1.8671797337809684,1.845014195638264,False,False,0.9812046949904935,True,False,0.0,675,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,1,L1,0.05,False,1.0760763413805998,2.426959451781055,1.990975986651863,1.2417364613017963,2.6499856551483703,12.036659808726226,0.3947456425605938,2.1534239771473933,1.9786294607993187,2.3577699397722625,5.467617802743283,4.712425882854569,6.317610302208326,5.355163569615397,False,False,0.9522401786941863,True,False,0.0,1500,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,2,L2,0.1,False,1.3469209965631253,3.1137518281576915,2.554391715817827,1.6286077773525516,3.779143280859684,17.337314383782992,0.47826287730167816,3.0709969083297035,2.8150846602370905,3.3701999826480034,6.624414155311375,5.78950933557245,7.539242188883982,7.023600667509909,False,False,0.9115407070441558,True,False,0.0,1475,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,3,L3,0.15,False,1.8989600788318475,4.391442245503841,3.6025554737432195,2.3403168436680133,5.260044192918306,24.180152315078644,0.724268629076577,4.2744024911527285,3.882548811337581,4.711054216538585,10.031837272781793,8.758912122606935,11.424981051732853,10.092946364343105,False,False,0.929704595435709,True,False,1.0,1450,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,4,L4,0.2,False,2.5184373034320715,6.055243252826309,4.967468204244436,3.0942285106382297,7.381691724505348,33.54244606681417,0.9186933291146964,5.998489810908168,5.4608298820773475,6.60853756872423,12.724811777391471,11.149888649445963,14.440846798718018,13.344296726910637,False,False,0.8407471553105393,True,False,1.0,1500,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,5,L5,0.25,False,4.172799985599882,5.133304832193164,4.211148499230292,5.242399184530928,6.426842571012092,29.445655769793824,1.6304116193133489,5.222562945909292,4.805011361992389,5.68943914233522,22.58281443648562,19.23759581397058,26.260709699210427,22.60858564219796,False,False,0.8719547933882598,True,False,1.0,1450,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,6,L6,0.3,False,8.888589046383633,7.684414394123418,6.303972041623493,11.453080750603712,9.479083476608418,43.29833272881362,3.6553057245659213,7.7028664665610656,7.047149648288166,8.420140188672606,50.629601696080094,42.72310787915469,59.34768915366767,49.393025579032056,False,False,0.8745289530281614,True,False,1.0,1500,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,7,L7,0.35,False,11.455803589056467,9.238857713114434,7.5791723003057445,17.54638093118449,10.079532961968125,45.74956679323592,5.511124707864039,8.19080205833581,7.525485190400887,8.965588244394999,76.33453119430038,63.43747651989537,90.92231604020616,75.67124174059038,False,False,0.8760087293041274,True,False,0.0,1500,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,8,L8,0.4,False,11.951726373142868,11.08904558025063,9.096989011895005,16.67068230650807,13.110077023300354,59.60341128782721,4.42999213327054,10.653474349710564,9.663712585596688,11.826829769313184,61.35977511180425,53.153543894100864,70.4575839989973,71.89466795140395,False,False,0.8742243545957201,True,False,1.0,1500,,1803584
timesfm3,LOOP_SEATTLE_5T,noa,9,L9,0.45,False,11.229864931288565,11.993642201839384,9.839082230579768,10.926138315947002,14.144894819258482,65.45079880657765,3.2236308631551,11.494385110667224,10.413354821781294,12.697735970826526,44.65047766589083,37.98040874826773,52.11056353010015,47.12051203263936,False,False,0.8758637095701063,True,False,1.0,1500,,1803584
