model,dataset,family,depth_index,label,relative_depth,is_phase1_entrance,val_loss,val_mase,val_mase_ratio_vs_native,test_loss,test_mase,test_mae,test_wql,mase_ratio_vs_native,mase_ratio_ci_lo,mase_ratio_ci_hi,wql_ratio_vs_native,wql_ratio_ci_lo,wql_ratio_ci_hi,loss_ratio_vs_native,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,selected_hard_cut,selected_wd,selected_epoch,selected_kappa,n_adapter_params
timesfm3,electricity_15min,hard,0,Emb,0.0,False,8.282342200970831,22.745040629627503,38.99569443928386,8.67468899169951,29.60082105248943,2108.1415361590593,5.447048102178361,24.590157746382367,22.131198448303692,27.528028040671806,47.23415613147757,31.211057681267324,64.95418864957831,48.77298263905695,False,False,,,,,,,0
timesfm3,electricity_15min,hard,1,L1,0.05,True,10.455504215400637,26.848500582001037,46.0309542593151,9.089880144323102,34.5968615948316,2414.379330231086,5.831401529333584,28.740496171984375,26.022740498674718,31.95005579664693,50.56708241510226,32.76381108887781,68.84555534877403,51.107373059068216,False,False,,,,,,,0
timesfm3,electricity_15min,hard,2,L2,0.1,False,9.854642963591422,28.74612736221317,49.2843788315519,7.876237801013102,37.48375111804181,2740.174992166918,5.60029432511668,31.138709000143322,28.528971755395137,34.242869914793246,48.56303296256944,30.58197587978555,67.95107262787495,44.2837328113403,False,False,,,,,,,0
timesfm3,electricity_15min,hard,3,L3,0.15,False,19.329578765476022,44.20456463142956,75.78740892392207,15.847230984054448,73.69920372778773,5547.978496664941,12.629032912363941,61.2238100502506,56.1559530021831,67.22439396742695,109.51284093371761,64.7971599468783,159.32511833231956,89.10022277478635,False,False,,,,,,,0
timesfm3,electricity_15min,hard,4,L4,0.2,False,17.250360501631526,39.56729120822559,67.83694181386902,14.721161154390291,61.3731296282758,4242.555161579927,8.58058529070743,50.98422561564567,45.85455496843849,57.05781189506563,74.40666902843212,50.07982744648735,99.69493926469312,82.76895437944347,False,False,,,,,,,0
timesfm3,electricity_15min,hard,5,L5,0.25,False,43.10547718018976,50.32090231514838,86.27368763784506,31.67880378788664,63.87212474370832,4793.013832238634,17.389615298995516,53.06020465646207,48.27529808713399,58.606158809891475,150.7942997181539,113.1875893785018,207.5044350611129,178.1124082547636,False,False,,,,,,,0
timesfm3,electricity_15min,hard,6,L6,0.3,False,69.26909854757876,67.78361977948812,116.21299640443004,58.99337985133397,88.71444669182785,6107.694127853682,30.906616081822794,73.69735571411158,66.6587758811165,81.91765303243496,268.0071668397121,190.79789248251248,366.6888892500312,331.68717565108904,False,False,,,,,,,0
timesfm3,electricity_15min,hard,7,L7,0.35,False,90.97488637734915,106.1252137911912,181.9485168962189,96.99293826554567,162.65713724199014,12506.427642891287,48.20004080462454,135.1234364838378,124.5722809594661,145.92141467834608,417.96734858991636,346.21938648363675,538.14547027109,545.3376943730377,False,False,,,,,,,0
timesfm3,electricity_15min,hard,8,L8,0.4,False,80.15436957810671,107.82682118429229,184.86587206992488,96.06083525592135,166.94153579302645,12717.640387474159,52.53139531359878,138.6825957393036,127.7546040310374,150.55127051891324,455.52675164638106,300.39059625940064,724.8428779271012,540.096994222321,False,False,,,,,,,0
timesfm3,electricity_15min,hard,9,L9,0.45,False,66.6543408022582,112.21489202969457,192.38908878567534,56.4559992651903,186.31184767386642,15003.757835390188,32.32793668320663,154.7740083356586,142.99068481900548,168.0347832720282,280.33216892144543,198.02779618104532,371.70907540331496,317.42088675069357,False,False,,,,,,,0
